food_id,food_name,category,ingredient_order,ingredient_name,ingredient_type,reason_if_unhealthy,health_concern_tag,ingredient_note
1217,UrbanMunch Strawberry Sweet Corn Plus,Canned Foods,2,Preservatives,Unhealthy,Used to extend shelf life and indicates higher processing.,Preservatives,
1217,UrbanMunch Strawberry Sweet Corn Plus,Canned Foods,3,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
1217,UrbanMunch Strawberry Sweet Corn Plus,Canned Foods,4,Tomato Paste,Healthy,,,Provides tomato base and flavor.
1217,UrbanMunch Strawberry Sweet Corn Plus,Canned Foods,5,Acidity Regulators,Neutral,,,Used to balance acidity.
1217,UrbanMunch Strawberry Sweet Corn Plus,Canned Foods,6,Salt,Unhealthy,High sodium may increase blood pressure and fluid retention risk.,High sodium,
1218,GoldenSpoon Butter Baked Beans Treat,Canned Foods,1,Acidity Regulators,Neutral,,,Used to balance acidity.
1218,GoldenSpoon Butter Baked Beans Treat,Canned Foods,2,Preservatives,Unhealthy,Used to extend shelf life and indicates higher processing.,Preservatives,
1218,GoldenSpoon Butter Baked Beans Treat,Canned Foods,3,Spices,Neutral,,,Used for flavoring.
1218,GoldenSpoon Butter Baked Beans Treat,Canned Foods,4,Tomato Paste,Healthy,,,Provides tomato base and flavor.
1218,GoldenSpoon Butter Baked Beans Treat,Canned Foods,5,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
1218,GoldenSpoon Butter Baked Beans Treat,Canned Foods,6,Salt,Unhealthy,High sodium may increase blood pressure and fluid retention risk.,High sodium,
1218,GoldenSpoon Butter Baked Beans Treat,Canned Foods,7,Natural Flavoring,Neutral,,,Used for taste.
1218,GoldenSpoon Butter Baked Beans Treat,Canned Foods,8,Potatoes,Neutral,,,Main starch base ingredient.
1219,SmartSnack Herb Tuna Classic,Canned Foods,1,Spices,Neutral,,,Used for flavoring.
1219,SmartSnack Herb Tuna Classic,Canned Foods,2,Preservatives,Unhealthy,Used to extend shelf life and indicates higher processing.,Preservatives,
1219,SmartSnack Herb Tuna Classic,Canned Foods,3,Tomato Paste,Healthy,,,Provides tomato base and flavor.
1219,SmartSnack Herb Tuna Classic,Canned Foods,4,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
1219,SmartSnack Herb Tuna Classic,Canned Foods,5,Salt,Unhealthy,High sodium may increase blood pressure and fluid retention risk.,High sodium,
1220,SuperBowl Strawberry Sweet Corn Max,Canned Foods,1,Spices,Neutral,,,Used for flavoring.
1220,SuperBowl Strawberry Sweet Corn Max,Canned Foods,2,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
1220,SuperBowl Strawberry Sweet Corn Max,Canned Foods,3,Salt,Unhealthy,High sodium may increase blood pressure and fluid retention risk.,High sodium,
1220,SuperBowl Strawberry Sweet Corn Max,Canned Foods,4,Tomato Paste,Healthy,,,Provides tomato base and flavor.
1220,SuperBowl Strawberry Sweet Corn Max,Canned Foods,5,Preservatives,Unhealthy,Used to extend shelf life and indicates higher processing.,Preservatives,
1220,SuperBowl Strawberry Sweet Corn Max,Canned Foods,6,Acidity Regulators,Neutral,,,Used to balance acidity.
1220,SuperBowl Strawberry Sweet Corn Max,Canned Foods,7,Raising Agents,Neutral,,,Used in bakery formulations.
1220,SuperBowl Strawberry Sweet Corn Max,Canned Foods,8,Starch Syrup,Unhealthy,Refined sweetening ingredient with low satiety.,High sugar,
1220,SuperBowl Strawberry Sweet Corn Max,Canned Foods,9,Rolled Oats,Healthy,,,Common cereal grain with some fiber.
1221,HappyHarvest Mixed Fruit Mayonnaise Bites,Sauces & Spreads,1,Stabilizers,Neutral,,,Used to maintain texture.
1221,HappyHarvest Mixed Fruit Mayonnaise Bites,Sauces & Spreads,2,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
1221,HappyHarvest Mixed Fruit Mayonnaise Bites,Sauces & Spreads,3,Acidity Regulators,Neutral,,,Used to balance acidity.
1221,HappyHarvest Mixed Fruit Mayonnaise Bites,Sauces & Spreads,4,Water,Neutral,,,Base ingredient.
1221,HappyHarvest Mixed Fruit Mayonnaise Bites,Sauces & Spreads,5,Artificial Flavors,Unhealthy,Used for taste enhancement without nutritional value.,Artificial additives,
1221,HappyHarvest Mixed Fruit Mayonnaise Bites,Sauces & Spreads,6,Salt,Unhealthy,High sodium may increase blood pressure and fluid retention risk.,High sodium,
1221,HappyHarvest Mixed Fruit Mayonnaise Bites,Sauces & Spreads,7,Cashews,Healthy,,,Adds texture and some minerals.
1222,NutriPick Chocolate Sandwich Spread Crunch,Sauces & Spreads,1,Stabilizers,Neutral,,,Used to maintain texture.
1222,NutriPick Chocolate Sandwich Spread Crunch,Sauces & Spreads,2,Artificial Flavors,Unhealthy,Used for taste enhancement without nutritional value.,Artificial additives,
1222,NutriPick Chocolate Sandwich Spread Crunch,Sauces & Spreads,3,Acidity Regulators,Neutral,,,Used to balance acidity.
1222,NutriPick Chocolate Sandwich Spread Crunch,Sauces & Spreads,4,Salt,Unhealthy,High sodium may increase blood pressure and fluid retention risk.,High sodium,
1222,NutriPick Chocolate Sandwich Spread Crunch,Sauces & Spreads,5,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
1222,NutriPick Chocolate Sandwich Spread Crunch,Sauces & Spreads,6,Water,Neutral,,,Base ingredient.
1223,FamilyChoice Herb Chilli Sauce Delight,Sauces & Spreads,1,Water,Neutral,,,Base ingredient.
1223,FamilyChoice Herb Chilli Sauce Delight,Sauces & Spreads,2,Stabilizers,Neutral,,,Used to maintain texture.
1223,FamilyChoice Herb Chilli Sauce Delight,Sauces & Spreads,3,Artificial Flavors,Unhealthy,Used for taste enhancement without nutritional value.,Artificial additives,
1223,FamilyChoice Herb Chilli Sauce Delight,Sauces & Spreads,4,Acidity Regulators,Neutral,,,Used to balance acidity.
1223,FamilyChoice Herb Chilli Sauce Delight,Sauces & Spreads,5,Salt,Unhealthy,High sodium may increase blood pressure and fluid retention risk.,High sodium,
1223,FamilyChoice Herb Chilli Sauce Delight,Sauces & Spreads,6,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
1223,FamilyChoice Herb Chilli Sauce Delight,Sauces & Spreads,7,Peanuts,Healthy,,,Provides protein and healthy fats.
1223,FamilyChoice Herb Chilli Sauce Delight,Sauces & Spreads,8,Spices,Neutral,,,Used for flavoring.
1224,HappyHarvest Tomato Chocolate Spread Mix,Sauces & Spreads,1,Salt,Unhealthy,High sodium may increase blood pressure and fluid retention risk.,High sodium,
1224,HappyHarvest Tomato Chocolate Spread Mix,Sauces & Spreads,2,Acidity Regulators,Neutral,,,Used to balance acidity.
1224,HappyHarvest Tomato Chocolate Spread Mix,Sauces & Spreads,3,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
1224,HappyHarvest Tomato Chocolate Spread Mix,Sauces & Spreads,4,Artificial Flavors,Unhealthy,Used for taste enhancement without nutritional value.,Artificial additives,
1224,HappyHarvest Tomato Chocolate Spread Mix,Sauces & Spreads,5,Stabilizers,Neutral,,,Used to maintain texture.
1224,HappyHarvest Tomato Chocolate Spread Mix,Sauces & Spreads,6,Water,Neutral,,,Base ingredient.
1224,HappyHarvest Tomato Chocolate Spread Mix,Sauces & Spreads,7,Palm Oil,Unhealthy,High in saturated fat and commonly used in processed foods.,Saturated fat,
1224,HappyHarvest Tomato Chocolate Spread Mix,Sauces & Spreads,8,Whole Grain Oats,Healthy,,,Adds fiber and satiety.
1224,HappyHarvest Tomato Chocolate Spread Mix,Sauces & Spreads,9,Chickpea Flour,Healthy,,,Adds plant protein and fiber.
1225,LiteLeaf Salted Chilli Sauce Cup,Sauces & Spreads,1,Salt,Unhealthy,High sodium may increase blood pressure and fluid retention risk.,High sodium,
1225,LiteLeaf Salted Chilli Sauce Cup,Sauces & Spreads,2,Artificial Flavors,Unhealthy,Used for taste enhancement without nutritional value.,Artificial additives,
1225,LiteLeaf Salted Chilli Sauce Cup,Sauces & Spreads,3,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
1225,LiteLeaf Salted Chilli Sauce Cup,Sauces & Spreads,4,Acidity Regulators,Neutral,,,Used to balance acidity.
1225,LiteLeaf Salted Chilli Sauce Cup,Sauces & Spreads,5,Stabilizers,Neutral,,,Used to maintain texture.
1225,LiteLeaf Salted Chilli Sauce Cup,Sauces & Spreads,6,Water,Neutral,,,Base ingredient.
1225,LiteLeaf Salted Chilli Sauce Cup,Sauces & Spreads,7,Protein Source,Healthy,,,"Provides protein, depending on product quality."
1225,LiteLeaf Salted Chilli Sauce Cup,Sauces & Spreads,8,Spices,Neutral,,,Used for flavoring.
1226,FlavorHub Spicy Sandwich Spread Lite,Sauces & Spreads,1,Water,Neutral,,,Base ingredient.
1226,FlavorHub Spicy Sandwich Spread Lite,Sauces & Spreads,2,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
1226,FlavorHub Spicy Sandwich Spread Lite,Sauces & Spreads,3,Acidity Regulators,Neutral,,,Used to balance acidity.
1226,FlavorHub Spicy Sandwich Spread Lite,Sauces & Spreads,4,Artificial Flavors,Unhealthy,Used for taste enhancement without nutritional value.,Artificial additives,
1226,FlavorHub Spicy Sandwich Spread Lite,Sauces & Spreads,5,Stabilizers,Neutral,,,Used to maintain texture.
1226,FlavorHub Spicy Sandwich Spread Lite,Sauces & Spreads,6,Salt,Unhealthy,High sodium may increase blood pressure and fluid retention risk.,High sodium,
1226,FlavorHub Spicy Sandwich Spread Lite,Sauces & Spreads,7,Dehydrated Vegetables,Healthy,,,Adds some micronutrients and flavor.
1226,FlavorHub Spicy Sandwich Spread Lite,Sauces & Spreads,8,Rice Flour,Neutral,,,Common flour base used for texture.
1226,FlavorHub Spicy Sandwich Spread Lite,Sauces & Spreads,9,Processed Cheese,Unhealthy,Can increase sodium and saturated fat content.,Saturated fat/high sodium,
1227,NutriPick Cheese Chocolate Spread Plus,Sauces & Spreads,1,Stabilizers,Neutral,,,Used to maintain texture.
1227,NutriPick Cheese Chocolate Spread Plus,Sauces & Spreads,2,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
1227,NutriPick Cheese Chocolate Spread Plus,Sauces & Spreads,3,Water,Neutral,,,Base ingredient.
1227,NutriPick Cheese Chocolate Spread Plus,Sauces & Spreads,4,Salt,Unhealthy,High sodium may increase blood pressure and fluid retention risk.,High sodium,
1227,NutriPick Cheese Chocolate Spread Plus,Sauces & Spreads,5,Acidity Regulators,Neutral,,,Used to balance acidity.
1227,NutriPick Cheese Chocolate Spread Plus,Sauces & Spreads,6,Artificial Flavors,Unhealthy,Used for taste enhancement without nutritional value.,Artificial additives,
1227,NutriPick Cheese Chocolate Spread Plus,Sauces & Spreads,7,Almonds,Healthy,,,Provides healthy fats and micronutrients.
1228,SnackNest Strawberry Chocolate Spread Treat,Sauces & Spreads,1,Artificial Flavors,Unhealthy,Used for taste enhancement without nutritional value.,Artificial additives,
1228,SnackNest Strawberry Chocolate Spread Treat,Sauces & Spreads,2,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
1228,SnackNest Strawberry Chocolate Spread Treat,Sauces & Spreads,3,Acidity Regulators,Neutral,,,Used to balance acidity.
1228,SnackNest Strawberry Chocolate Spread Treat,Sauces & Spreads,4,Water,Neutral,,,Base ingredient.
1228,SnackNest Strawberry Chocolate Spread Treat,Sauces & Spreads,5,Salt,Unhealthy,High sodium may increase blood pressure and fluid retention risk.,High sodium,
1228,SnackNest Strawberry Chocolate Spread Treat,Sauces & Spreads,6,Stabilizers,Neutral,,,Used to maintain texture.
1228,SnackNest Strawberry Chocolate Spread Treat,Sauces & Spreads,7,Spices,Neutral,,,Used for flavoring.
1228,SnackNest Strawberry Chocolate Spread Treat,Sauces & Spreads,8,Emulsifiers,Neutral,,,Used to improve texture.
1229,MunchMate Classic Chilli Sauce Classic,Sauces & Spreads,1,Acidity Regulators,Neutral,,,Used to balance acidity.
1229,MunchMate Classic Chilli Sauce Classic,Sauces & Spreads,2,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
1229,MunchMate Classic Chilli Sauce Classic,Sauces & Spreads,3,Water,Neutral,,,Base ingredient.
1229,MunchMate Classic Chilli Sauce Classic,Sauces & Spreads,4,Stabilizers,Neutral,,,Used to maintain texture.
1229,MunchMate Classic Chilli Sauce Classic,Sauces & Spreads,5,Artificial Flavors,Unhealthy,Used for taste enhancement without nutritional value.,Artificial additives,
1229,MunchMate Classic Chilli Sauce Classic,Sauces & Spreads,6,Salt,Unhealthy,High sodium may increase blood pressure and fluid retention risk.,High sodium,
1230,FamilyChoice Strawberry Chilli Sauce Max,Sauces & Spreads,1,Stabilizers,Neutral,,,Used to maintain texture.
1230,FamilyChoice Strawberry Chilli Sauce Max,Sauces & Spreads,2,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
1230,FamilyChoice Strawberry Chilli Sauce Max,Sauces & Spreads,3,Acidity Regulators,Neutral,,,Used to balance acidity.
1230,FamilyChoice Strawberry Chilli Sauce Max,Sauces & Spreads,4,Artificial Flavors,Unhealthy,Used for taste enhancement without nutritional value.,Artificial additives,
1230,FamilyChoice Strawberry Chilli Sauce Max,Sauces & Spreads,5,Salt,Unhealthy,High sodium may increase blood pressure and fluid retention risk.,High sodium,
1230,FamilyChoice Strawberry Chilli Sauce Max,Sauces & Spreads,6,Water,Neutral,,,Base ingredient.
1230,FamilyChoice Strawberry Chilli Sauce Max,Sauces & Spreads,7,Fruit Puree,Neutral,,,Adds fruit taste.
1230,FamilyChoice Strawberry Chilli Sauce Max,Sauces & Spreads,8,Rice Flour,Neutral,,,Common flour base used for texture.
1230,FamilyChoice Strawberry Chilli Sauce Max,Sauces & Spreads,9,Milk Solids,Healthy,,,Provide protein and calcium.
1231,NutriPick Spicy Peanut Spread Bites,Sauces & Spreads,1,Artificial Flavors,Unhealthy,Used for taste enhancement without nutritional value.,Artificial additives,
1231,NutriPick Spicy Peanut Spread Bites,Sauces & Spreads,2,Water,Neutral,,,Base ingredient.
1231,NutriPick Spicy Peanut Spread Bites,Sauces & Spreads,3,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
1231,NutriPick Spicy Peanut Spread Bites,Sauces & Spreads,4,Acidity Regulators,Neutral,,,Used to balance acidity.
1231,NutriPick Spicy Peanut Spread Bites,Sauces & Spreads,5,Salt,Unhealthy,High sodium may increase blood pressure and fluid retention risk.,High sodium,
1231,NutriPick Spicy Peanut Spread Bites,Sauces & Spreads,6,Stabilizers,Neutral,,,Used to maintain texture.
1231,NutriPick Spicy Peanut Spread Bites,Sauces & Spreads,7,Antioxidants,Neutral,,,Added to preserve shelf life of oils.
1231,NutriPick Spicy Peanut Spread Bites,Sauces & Spreads,8,Cream,Unhealthy,Can increase saturated fat load.,Saturated fat,
1232,SnackNest Creamy Peanut Spread Crunch,Sauces & Spreads,1,Stabilizers,Neutral,,,Used to maintain texture.
1232,SnackNest Creamy Peanut Spread Crunch,Sauces & Spreads,2,Acidity Regulators,Neutral,,,Used to balance acidity.
1232,SnackNest Creamy Peanut Spread Crunch,Sauces & Spreads,3,Artificial Flavors,Unhealthy,Used for taste enhancement without nutritional value.,Artificial additives,
1232,SnackNest Creamy Peanut Spread Crunch,Sauces & Spreads,4,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
1232,SnackNest Creamy Peanut Spread Crunch,Sauces & Spreads,5,Water,Neutral,,,Base ingredient.
1232,SnackNest Creamy Peanut Spread Crunch,Sauces & Spreads,6,Salt,Unhealthy,High sodium may increase blood pressure and fluid retention risk.,High sodium,
1232,SnackNest Creamy Peanut Spread Crunch,Sauces & Spreads,7,Refined Wheat Flour,Unhealthy,Low fiber and highly refined; may not support blood sugar control well.,Refined carb,
1233,TasteWave Cheese Peanut Spread Delight,Sauces & Spreads,1,Acidity Regulators,Neutral,,,Used to balance acidity.
1233,TasteWave Cheese Peanut Spread Delight,Sauces & Spreads,2,Artificial Flavors,Unhealthy,Used for taste enhancement without nutritional value.,Artificial additives,
1233,TasteWave Cheese Peanut Spread Delight,Sauces & Spreads,3,Salt,Unhealthy,High sodium may increase blood pressure and fluid retention risk.,High sodium,
1233,TasteWave Cheese Peanut Spread Delight,Sauces & Spreads,4,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
1233,TasteWave Cheese Peanut Spread Delight,Sauces & Spreads,5,Water,Neutral,,,Base ingredient.
1233,TasteWave Cheese Peanut Spread Delight,Sauces & Spreads,6,Stabilizers,Neutral,,,Used to maintain texture.
1233,TasteWave Cheese Peanut Spread Delight,Sauces & Spreads,7,Antioxidants,Neutral,,,Added to preserve shelf life of oils.
1233,TasteWave Cheese Peanut Spread Delight,Sauces & Spreads,8,Milk Solids,Healthy,,,Provide protein and calcium.
1234,QuickTreat Spicy Chocolate Spread Mix,Sauces & Spreads,1,Stabilizers,Neutral,,,Used to maintain texture.
1234,QuickTreat Spicy Chocolate Spread Mix,Sauces & Spreads,2,Water,Neutral,,,Base ingredient.
1234,QuickTreat Spicy Chocolate Spread Mix,Sauces & Spreads,3,Salt,Unhealthy,High sodium may increase blood pressure and fluid retention risk.,High sodium,
1234,QuickTreat Spicy Chocolate Spread Mix,Sauces & Spreads,4,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
1234,QuickTreat Spicy Chocolate Spread Mix,Sauces & Spreads,5,Artificial Flavors,Unhealthy,Used for taste enhancement without nutritional value.,Artificial additives,
